Open time,BTCBUSD_Open,BTCBUSD_High,BTCBUSD_Low,BTCBUSD_Close,BTCBUSD_Volume,ETHBUSD_Open,ETHBUSD_High,ETHBUSD_Low,ETHBUSD_Close,ETHBUSD_Volume,BNBBUSD_Open,BNBBUSD_High,BNBBUSD_Low,BNBBUSD_Close,BNBBUSD_Volume
2021-06-23,32524.73000000,34950.00000000,31714.00000000,33685.39000000,32460.03017700,1879.62000000,2045.00000000,1822.71000000,1968.50000000,334901.11782000,261.99000000,309.74000000,251.50000000,296.17000000,1448962.60950000
2021-06-24,33682.23000000,35290.01000000,32311.63000000,34657.39000000,21959.02422400,1968.66000000,2036.70000000,1885.09000000,1989.47000000,250031.28357000,296.16000000,316.20000000,281.51000000,308.46000000,1076769.63160000
2021-06-25,34655.93000000,35500.00000000,31277.01000000,31577.81000000,30057.84045800,1989.65000000,2019.65000000,1791.21000000,1809.05000000,322819.94572000,308.47000000,314.64000000,275.20000000,280.82000000,1039197.02200000
2021-06-26,31577.81000000,32723.01000000,30153.21000000,32287.41000000,28775.94009700,1809.05000000,1852.39000000,1717.41000000,1830.10000000,276140.39090000,280.85000000,290.32000000,264.00000000,279.52000000,970832.12080000
2021-06-27,32282.64000000,34750.00000000,31992.74000000,34702.69000000,25012.98907900,1829.33000000,1984.77000000,1806.64000000,1982.69000000,215717.50688000,279.56000000,291.60000000,269.68000000,291.00000000,713593.27690000
2021-06-28,34707.81000000,35310.33000000,33860.04000000,34496.95000000,22295.86919600,1982.69000000,2145.00000000,1961.28000000,2084.39000000,300169.89130000,290.97000000,299.36000000,283.79000000,289.95000000,718823.72270000
2021-06-29,34496.95000000,36630.44000000,34231.72000000,35913.80000000,23478.87650100,2084.55000000,2245.00000000,2074.25000000,2165.98000000,257905.22471000,290.09000000,315.50000000,289.20000000,300.52000000,791758.09040000
2021-06-30,35913.80000000,36109.98000000,34050.00000000,35054.97000000,22113.21080300,2165.27000000,2287.64000000,2088.27000000,2275.71000000,283389.40782000,300.67000000,304.88000000,281.50000000,303.66000000,739495.12300000
2021-07-01,35045.36000000,35068.36000000,32723.75000000,33510.01000000,21759.59614200,2275.70000000,2276.24000000,2073.25000000,2106.52000000,277765.03365000,303.67000000,303.95000000,281.04000000,287.54000000,558835.52560000
2021-07-02,33510.00000000,33987.52000000,32697.06000000,33785.72000000,16804.54990800,2106.51000000,2159.32000000,2018.00000000,2154.34000000,239581.97539000,287.54000000,290.70000000,276.49000000,287.18000000,422383.95280000
2021-07-03,33788.26000000,34950.00000000,33322.78000000,34677.72000000,12466.90945900,2154.35000000,2239.85000000,2113.10000000,2227.59000000,183142.52419000,287.13000000,303.06000000,282.83000000,298.14000000,355344.08830000
2021-07-04,34676.20000000,35970.00000000,34371.23000000,35289.84000000,11770.59358200,2227.59000000,2389.77000000,2190.00000000,2322.89000000,191676.79627000,298.15000000,314.81000000,292.69000000,307.71000000,444110.00020000
2021-07-05,35292.72000000,35296.25000000,33140.00000000,33703.89000000,18477.16476700,2322.89000000,2324.61000000,2158.78000000,2196.73000000,266317.97891000,307.64000000,307.68000000,292.34000000,302.01000000,497517.47470000
2021-07-06,33703.89000000,35116.52000000,33531.27000000,34217.74000000,18669.87198600,2197.50000000,2350.00000000,2194.12000000,2322.63000000,269765.27462000,302.00000000,322.12000000,301.80000000,319.82000000,725054.11030000
2021-07-07,34217.74000000,35066.66000000,33780.40000000,33866.64000000,16221.48578100,2322.42000000,2410.00000000,2294.08000000,2316.91000000,228320.19624000,319.82000000,339.73000000,318.29000000,327.60000000,601545.72070000
2021-07-08,33863.86000000,33936.83000000,32104.22000000,32868.92000000,20754.46208800,2316.68000000,2325.32000000,2085.47000000,2116.30000000,278332.94746000,327.60000000,328.25000000,304.86000000,310.22000000,570010.90400000
2021-07-09,32872.07000000,34100.00000000,32272.17000000,33816.26000000,12803.63193700,2116.30000000,2189.80000000,2047.34000000,2146.90000000,234831.68787000,310.24000000,319.70000000,301.58000000,317.02000000,365815.73560000
2021-07-10,33816.26000000,34258.39000000,33025.01000000,33500.22000000,11966.54616300,2146.91000000,2194.06000000,2073.81000000,2110.74000000,180089.24952000,317.02000000,321.39000000,310.71000000,316.11000000,285739.21520000
2021-07-11,33500.22000000,34613.21000000,33310.22000000,34259.99000000,9968.93800000,2110.76000000,2174.13000000,2081.11000000,2140.23000000,121662.54336000,316.06000000,326.75000000,312.20000000,322.17000000,300006.14940000
2021-07-12,34260.00000000,34671.94000000,32660.21000000,33091.54000000,13935.47818900,2140.23000000,2168.12000000,2007.00000000,2032.00000000,157893.91164000,322.10000000,334.24000000,308.71000000,316.12000000,432958.31830000
2021-07-13,33086.72000000,33339.72000000,32200.74000000,32729.46000000,11023.43508100,2032.00000000,2047.00000000,1917.49000000,1940.74000000,199583.24263000,316.21000000,318.22000000,305.14000000,308.97000000,309973.69770000
2021-07-14,32729.46000000,33114.23000000,31586.52000000,32824.43000000,12731.58894800,1940.56000000,2020.06000000,1864.16000000,1994.65000000,217575.53492000,308.96000000,313.43000000,290.36000000,309.34000000,482933.76960000
2021-07-15,32823.10000000,33185.57000000,31135.08000000,31874.74000000,13494.33980300,1994.65000000,2041.33000000,1881.00000000,1918.90000000,205241.82475000,309.40000000,324.20000000,300.58000000,315.89000000,724351.98010000
2021-07-16,31872.37000000,32257.30000000,31016.66000000,31388.05000000,12574.19848900,1919.22000000,1964.91000000,1850.00000000,1876.78000000,191134.24809000,315.95000000,323.24000000,301.74000000,302.85000000,478707.64010000
2021-07-17,31386.48000000,31956.57000000,31170.19000000,31525.77000000,8632.63297700,1876.79000000,1919.54000000,1844.96000000,1899.71000000,148695.15176000,302.94000000,306.83000000,295.02000000,300.43000000,332153.52470000
2021-07-18,31523.22000000,32438.67000000,31130.06000000,31779.80000000,9435.22538600,1899.70000000,1994.36000000,1876.96000000,1891.50000000,169100.62183000,300.48000000,309.18000000,299.20000000,302.00000000,277929.88440000
2021-07-19,31781.55000000,31897.94000000,30411.77000000,30836.73000000,12677.52429700,1891.51000000,1918.27000000,1805.00000000,1818.77000000,176687.02978000,301.99000000,303.60000000,278.94000000,280.43000000,411212.26110000
2021-07-20,30836.72000000,31062.00000000,29288.00000000,29792.75000000,15791.47203500,1818.76000000,1841.23000000,1718.00000000,1786.41000000,237852.43263000,280.50000000,283.61000000,254.48000000,264.41000000,598721.52370000
2021-07-21,29796.21000000,32830.89000000,29496.05000000,32141.47000000,20544.16941800,1786.42000000,2034.75000000,1754.08000000,1995.90000000,336846.37382000,264.47000000,298.67000000,261.00000000,293.23000000,654836.84230000
2021-07-22,32141.47000000,32592.52000000,31722.01000000,32287.73000000,11185.17666900,1995.92000000,2045.91000000,1947.94000000,2024.14000000,264764.83166000,293.25000000,298.42000000,287.46000000,293.39000000,419025.51220000
2021-07-23,32287.73000000,33646.94000000,31984.75000000,33635.55000000,12318.44246300,2024.15000000,2131.00000000,1995.21000000,2124.42000000,222508.02172000,293.39000000,301.40000000,281.35000000,299.22000000,589898.63080000
2021-07-24,33635.56000000,34507.67000000,33415.46000000,34272.40000000,11995.43150000,2124.99000000,2199.99000000,2105.56000000,2185.16000000,183267.64085000,299.22000000,307.85000000,295.65000000,301.56000000,512944.70410000
2021-07-25,34274.13000000,35424.58000000,33867.06000000,35402.13000000,12023.63397100,2185.68000000,2198.00000000,2107.82000000,2191.60000000,171496.34000000,301.64000000,304.30000000,292.58000000,302.75000000,370603.91470000
2021-07-26,35402.13000000,40556.00000000,35236.73000000,37251.63000000,41147.77723300,2191.59000000,2431.46000000,2173.00000000,2228.35000000,377091.86333000,302.71000000,328.00000000,301.20000000,304.13000000,1015843.26020000
2021-07-27,37249.77000000,39547.37000000,36398.14000000,39463.08000000,25026.46265400,2228.35000000,2320.00000000,2152.03000000,2300.02000000,281992.49880000,304.04000000,318.50000000,298.10000000,313.55000000,548143.56990000
2021-07-28,39463.09000000,40926.84000000,38790.00000000,40028.37000000,29271.36047300,2300.01000000,2346.07000000,2244.73000000,2301.17000000,232495.91513000,313.53000000,318.70000000,308.00000000,313.87000000,523066.12620000
2021-07-29,40027.99000000,40650.00000000,39241.66000000,40030.00000000,16621.03402200,2301.18000000,2400.00000000,2267.27000000,2383.11000000,158980.74945000,313.89000000,320.00000000,308.73000000,317.12000000,342787.85390000
2021-07-30,40030.00000000,42325.75000000,38336.66000000,42234.99000000,19099.69775800,2383.11000000,2472.02000000,2317.00000000,2462.85000000,232525.16684000,317.13000000,325.44000000,306.34000000,322.65000000,421834.41500000
2021-07-31,42235.00000000,42435.28000000,41050.00000000,41485.57000000,14034.96903700,2462.84000000,2554.66000000,2422.56000000,2532.63000000,152516.28308000,322.66000000,338.40000000,317.42000000,332.61000000,462496.50650000
2021-08-01,41485.57000000,42607.35000000,39420.00000000,39865.66000000,16860.96712400,2532.63000000,2698.41000000,2514.21000000,2555.58000000,243498.20064000,332.61000000,348.00000000,329.02000000,332.76000000,481500.21150000
2021-08-02,39865.66000000,40465.27000000,38683.00000000,39156.52000000,16616.97217100,2556.14000000,2666.35000000,2505.96000000,2607.67000000,242245.08378000,332.87000000,338.26000000,325.97000000,330.65000000,326523.03360000
2021-08-03,39156.51000000,39785.00000000,37634.78000000,38202.09000000,15414.75855000,2607.78000000,2632.99000000,2444.40000000,2508.56000000,227651.40830000,330.62000000,334.77000000,317.14000000,323.34000000,333531.79510000
2021-08-04,38202.09000000,39961.00000000,37500.01000000,39724.90000000,13846.90600300,2508.47000000,2771.32000000,2458.00000000,2724.95000000,275632.33660000,323.35000000,337.17000000,319.69000000,334.77000000,334209.42580000
2021-08-05,39724.89000000,41370.00000000,37321.00000000,40879.99000000,23138.61155300,2724.81000000,2844.97000000,2530.10000000,2828.18000000,369172.10562000,334.77000000,340.23000000,323.21000000,337.97000000,421712.01380000
2021-08-06,40880.00000000,43390.00000000,39810.00000000,42863.39000000,24604.81064000,2828.18000000,2948.20000000,2720.48000000,2892.82000000,254194.48476000,338.00000000,347.06000000,331.20000000,342.47000000,449337.62010000
2021-08-07,42859.18000000,44732.90000000,42430.65000000,44603.26000000,21150.56013000,2892.72000000,3173.00000000,2866.41000000,3162.41000000,329635.62446000,342.50000000,359.80000000,340.63000000,356.42000000,555698.97480000
2021-08-08,44605.27000000,45362.31000000,43271.06000000,43823.23000000,19175.01770800,3162.41000000,3192.34000000,2950.00000000,3013.63000000,270855.98780000,356.39000000,360.02000000,337.11000000,342.00000000,461553.67790000
2021-08-09,43823.22000000,46492.00000000,42800.00000000,46264.60000000,19631.59225200,3013.64000000,3188.85000000,2895.00000000,3161.81000000,297995.75321000,341.92000000,357.78000000,333.54000000,354.45000000,432040.22570000
2021-08-10,46264.60000000,46723.64000000,44644.00000000,45597.85000000,14000.67556800,3161.74000000,3234.42000000,3052.96000000,3142.60000000,249657.91747000,354.45000000,376.61000000,348.99000000,372.04000000,568977.01630000
2021-08-11,45600.79000000,46779.50000000,45363.60000000,45532.47000000,13776.13657600,3142.62000000,3276.94000000,3122.00000000,3162.00000000,219318.17896000,372.04000000,408.79000000,371.24000000,391.06000000,682331.55930000
2021-08-12,45532.47000000,46228.23000000,43788.36000000,44419.43000000,14617.60830900,3161.88000000,3240.13000000,2981.00000000,3047.48000000,228614.44745000,391.06000000,406.40000000,372.00000000,385.81000000,616237.39530000
2021-08-13,44419.43000000,47888.04000000,44240.00000000,47820.33000000,12030.75988300,3047.57000000,3329.00000000,3035.57000000,3323.72000000,174626.32554000,385.84000000,412.00000000,383.05000000,411.07000000,464872.84710000
2021-08-14,47820.33000000,48200.00000000,46036.39000000,47101.08000000,11865.62905000,3324.07000000,3333.11000000,3207.00000000,3266.09000000,151423.39019000,411.05000000,418.96000000,400.30000000,409.01000000,496249.46370000
2021-08-15,47101.08000000,47408.36000000,45530.00000000,47008.84000000,12408.14658400,3266.09000000,3322.57000000,3114.07000000,3309.94000000,174321.46086000,408.99000000,415.00000000,396.50000000,414.36000000,358222.37230000
2021-08-16,47010.71000000,48077.80000000,45670.09000000,45913.14000000,12924.62017600,3309.94000000,3339.00000000,3135.00000000,3147.20000000,185797.92615000,414.36000000,437.00000000,410.96000000,416.02000000,597716.61080000
2021-08-17,45913.14000000,47168.10000000,44405.07000000,44689.46000000,14016.38333500,3147.67000000,3291.69000000,2992.00000000,3011.67000000,227118.59763000,415.90000000,435.84000000,399.09000000,401.89000000,601056.05750000
2021-08-18,44689.46000000,46020.00000000,44211.85000000,44711.19000000,12356.24333300,3011.99000000,3126.33000000,2950.38000000,3016.00000000,202486.20009000,401.90000000,412.22000000,385.47000000,396.24000000,519550.03470000
2021-08-19,44711.19000000,47048.46000000,43934.00000000,46754.71000000,14246.15510000,3015.67000000,3189.05000000,2959.18000000,3183.97000000,188051.48174000,396.29000000,431.53000000,391.00000000,431.16000000,564481.88290000
2021-08-20,46754.72000000,49400.00000000,46639.71000000,49342.38000000,13919.02553300,3183.92000000,3300.77000000,3177.71000000,3285.53000000,161690.18714000,431.16000000,457.99000000,422.03000000,454.90000000,515221.14860000
2021-08-21,49342.38000000,49800.00000000,48268.60000000,48859.02000000,10436.97708300,3285.84000000,3310.00000000,3209.41000000,3226.00000000,124973.56215000,455.02000000,460.42000000,444.34000000,448.96000000,393084.29880000
2021-08-22,48859.01000000,49520.52000000,48100.00000000,49282.12000000,8070.55401500,3225.99000000,3275.00000000,3129.24000000,3240.64000000,117861.45574000,449.04000000,458.48000000,438.21000000,449.00000000,322693.79650000
2021-08-23,49282.11000000,50542.30000000,49045.00000000,49500.43000000,11437.09700600,3240.63000000,3377.46000000,3233.00000000,3322.15000000,168916.72925000,448.92000000,510.00000000,446.76000000,499.34000000,773191.32320000
2021-08-24,49500.43000000,49880.03000000,47601.00000000,47685.90000000,11705.57690700,3322.15000000,3359.11000000,3150.00000000,3171.30000000,153057.38704000,499.32000000,504.32000000,461.47000000,471.71000000,563331.09040000
2021-08-25,47685.49000000,49265.54000000,47125.64000000,48981.92000000,10787.59327400,3171.30000000,3248.31000000,3080.00000000,3227.81000000,144046.65419000,471.72000000,506.93000000,470.00000000,503.43000000,636254.49540000
2021-08-26,48981.91000000,49351.67000000,46299.87000000,46850.23000000,14021.35290000,3227.62000000,3251.00000000,3053.85000000,3093.21000000,133045.80613000,503.34000000,519.00000000,471.86000000,478.30000000,687083.65300000
2021-08-27,46855.73000000,49157.89000000,46364.00000000,49071.58000000,12064.85113200,3093.72000000,3282.00000000,3061.69000000,3274.90000000,141821.69373000,478.20000000,495.00000000,467.50000000,494.60000000,461070.70650000
2021-08-28,49082.73000000,49303.94000000,48381.46000000,48920.40000000,6522.30235200,3275.17000000,3286.23000000,3213.37000000,3246.50000000,85585.29790000,494.60000000,496.91000000,482.50000000,486.30000000,244832.42020000
2021-08-29,48921.64000000,49656.34000000,47810.00000000,48806.77000000,9061.60111500,3246.50000000,3288.00000000,3154.78000000,3226.18000000,108653.97252000,486.40000000,495.80000000,476.10000000,480.10000000,302589.84500000
2021-08-30,48806.77000000,48914.15000000,46865.46000000,46997.23000000,11457.89781000,3226.20000000,3349.00000000,3144.02000000,3229.82000000,179176.07287000,480.00000000,481.00000000,457.40000000,460.30000000,367492.64900000
2021-08-31,46997.22000000,48269.25000000,46705.41000000,47114.52000000,13135.07783000,3229.98000000,3472.93000000,3190.00000000,3430.37000000,232847.22717000,460.30000000,477.60000000,452.08000000,464.00000000,419670.62290000
2021-09-01,47114.51000000,49124.64000000,46538.20000000,48834.11000000,13136.09170000,3430.36000000,3843.58000000,3383.47000000,3828.02000000,218805.51502000,464.00000000,490.40000000,455.20000000,489.60000000,401546.50500000
2021-09-02,48834.11000000,50386.28000000,48619.39000000,49271.91000000,13553.20758700,3828.02000000,3838.53000000,3723.06000000,3787.84000000,159238.04740000,489.60000000,505.00000000,478.50000000,483.80000000,452630.50350000
2021-09-03,49271.91000000,51051.61000000,48351.12000000,50017.04000000,16495.39881100,3787.48000000,4029.32000000,3708.72000000,3939.78000000,183706.54198000,483.90000000,494.70000000,473.50000000,488.70000000,338188.27000000
2021-09-04,50017.05000000,50552.81000000,49399.80000000,49942.28000000,8225.84177000,3939.79000000,3971.81000000,3834.40000000,3887.42000000,107341.86700000,488.60000000,510.00000000,485.40000000,497.90000000,379853.33010000
2021-09-05,49942.88000000,51907.87000000,49490.00000000,51792.81000000,9766.59309400,3887.75000000,3983.83000000,3835.24000000,3952.65000000,108284.31560000,497.90000000,505.30000000,489.00000000,505.10000000,277780.41100000
2021-09-06,51792.81000000,52799.00000000,51026.88000000,52695.57000000,11035.03668600,3952.64000000,3972.11000000,3868.00000000,3928.30000000,100709.81430000,505.10000000,508.90000000,488.00000000,496.30000000,362817.49300000
2021-09-07,52695.57000000,52937.84000000,43001.00000000,46878.12000000,28682.71611400,3928.56000000,3947.94000000,3007.87000000,3435.71000000,334141.06525000,496.20000000,504.90000000,372.00000000,418.80000000,1176656.66930000
2021-09-08,46878.13000000,47355.00000000,44420.28000000,46062.42000000,20482.22856000,3435.71000000,3561.03000000,3216.39000000,3499.56000000,255902.97570000,419.00000000,425.60000000,382.70000000,415.10000000,722730.25000000
2021-09-09,46062.01000000,47393.87000000,45518.09000000,46393.93000000,13260.83115000,3499.51000000,3566.73000000,3392.00000000,3425.26000000,172490.95230000,415.20000000,436.10000000,403.40000000,421.30000000,483772.91700000
2021-09-10,46393.93000000,47036.62000000,44150.00000000,44857.81000000,13180.90372000,3425.23000000,3514.32000000,3147.78000000,3208.93000000,188553.30800000,421.30000000,439.20000000,393.60000000,401.20000000,451596.84400000
2021-09-11,44853.33000000,45983.00000000,44730.22000000,45172.22000000,8617.19555000,3208.92000000,3347.87000000,3200.02000000,3267.19000000,148506.26820000,401.40000000,415.10000000,399.40000000,405.00000000,250579.84900000
2021-09-12,45172.23000000,46460.90000000,44746.67000000,46020.00000000,8583.56192000,3267.20000000,3472.64000000,3231.59000000,3404.44000000,142194.60210000,405.10000000,421.50000000,397.70000000,416.30000000,271057.55200000
2021-09-13,46020.00000000,46871.08000000,43400.00000000,44949.20000000,17164.92852000,3404.76000000,3430.62000000,3113.00000000,3286.23000000,239057.35220000,416.30000000,419.50000000,383.60000000,399.20000000,417821.23400000
2021-09-14,44949.20000000,47266.56000000,44666.00000000,47119.85000000,10459.98450000,3286.19000000,3437.26000000,3271.69000000,3435.53000000,140360.98190000,399.20000000,414.70000000,396.00000000,414.40000000,286059.17300000
2021-09-15,47119.85000000,48468.00000000,46700.00000000,48142.80000000,10336.69391000,3435.30000000,3618.08000000,3359.59000000,3615.08000000,143274.61020000,414.40000000,436.70000000,410.20000000,431.20000000,318557.22800000
2021-09-16,48142.79000000,48505.00000000,47034.53000000,47750.76000000,11666.15519000,3615.13000000,3676.03000000,3483.00000000,3568.69000000,187177.33260000,431.30000000,433.30000000,415.60000000,424.20000000,291856.23600000
2021-09-17,47750.75000000,48159.47000000,46751.00000000,47300.00000000,8914.53051000,3568.60000000,3594.49000000,3350.00000000,3400.05000000,148671.71210000,424.30000000,426.00000000,400.60000000,406.80000000,269343.20300000
2021-09-18,47301.00000000,48831.51000000,47012.77000000,48301.46000000,8619.57809000,3400.04000000,3542.21000000,3369.36000000,3435.84000000,117163.80490000,406.80000000,420.00000000,401.50000000,410.90000000,210419.14200000
2021-09-19,48301.46000000,48379.90000000,46845.82000000,47251.77000000,7978.08045000,3436.01000000,3457.14000000,3280.23000000,3329.68000000,114930.93360000,410.90000000,419.00000000,403.10000000,408.70000000,167052.48600000
2021-09-20,47251.77000000,47346.77000000,42500.00000000,43010.83000000,24316.50145800,3329.16000000,3347.40000000,2915.08000000,2976.58000000,303253.60841000,408.70000000,409.90000000,354.00000000,364.00000000,525084.42740000
2021-09-21,43008.65000000,43632.90000000,39570.00000000,40724.57000000,24096.57885700,2976.59000000,3105.19000000,2651.29000000,2765.58000000,340550.79865000,364.00000000,375.80000000,336.80000000,344.50000000,539583.38360000
2021-09-22,40731.73000000,44020.38000000,40570.28000000,43559.00000000,16578.31537600,2765.73000000,3091.15000000,2737.92000000,3078.81000000,223055.91060000,344.40000000,380.00000000,342.30000000,379.00000000,339652.54000000
2021-09-23,43559.01000000,45000.00000000,43091.39000000,44884.62000000,13438.72058000,3078.44000000,3174.54000000,3036.10000000,3153.78000000,159942.07430000,379.10000000,384.70000000,369.20000000,383.70000000,273901.02100000
2021-09-24,44884.62000000,45164.05000000,40700.00000000,42840.18000000,22226.43538000,3153.78000000,3159.95000000,2736.00000000,2930.13000000,300356.30790000,383.60000000,385.40000000,334.00000000,355.40000000,544740.54120000
2021-09-25,42840.19000000,42985.00000000,41671.12000000,42695.78000000,10393.48248000,2930.29000000,2968.65000000,2803.82000000,2923.72000000,209121.69400000,355.40000000,360.90000000,343.80000000,349.80000000,259694.58700000
2021-09-26,42692.91000000,43956.52000000,40780.01000000,43181.73000000,15227.10806000,2923.72000000,3117.20000000,2740.08000000,3060.78000000,235464.85540000,349.80000000,352.90000000,320.00000000,344.20000000,489397.11150000
2021-09-27,43181.73000000,44365.00000000,42112.34000000,42167.08000000,11228.22353000,3060.75000000,3166.92000000,2925.00000000,2926.71000000,212802.19670000,344.20000000,357.70000000,335.30000000,335.60000000,296159.48000000
2021-09-28,42167.09000000,42778.06000000,40891.83000000,41024.26000000,12491.35908000,2926.77000000,2971.01000000,2789.61000000,2805.52000000,199667.39260000,335.70000000,344.80000000,330.00000000,333.00000000,275675.34500000
2021-09-29,41024.27000000,42600.10000000,40748.03000000,41523.02000000,10493.83731000,2805.30000000,2949.50000000,2781.99000000,2850.27000000,170481.68460000,333.00000000,375.50000000,331.40000000,367.60000000,618504.13100000
2021-09-30,41523.01000000,44111.83000000,41408.90000000,43818.22000000,13226.56030000,2850.12000000,3048.17000000,2837.58000000,3000.48000000,187568.72520000,367.50000000,388.70000000,366.40000000,387.40000000,381324.06400000
2021-10-01,43823.18000000,48480.91000000,43300.00000000,48163.64000000,18601.52499000,3000.48000000,3332.14000000,2968.73000000,3311.05000000,215184.94410000,387.50000000,423.50000000,381.60000000,421.70000000,498903.09400000
2021-10-02,48163.63000000,48349.94000000,47441.54000000,47659.18000000,8254.80491000,3311.52000000,3469.77000000,3258.51000000,3389.56000000,138121.38640000,421.60000000,438.30000000,410.90000000,427.40000000,339272.86300000
2021-10-03,47659.22000000,49252.36000000,47126.00000000,48228.72000000,8198.05101000,3389.36000000,3489.00000000,3344.50000000,3419.66000000,116161.31790000,427.30000000,437.20000000,421.90000000,430.60000000,269672.37500000
2021-10-04,48228.72000000,49500.00000000,46929.29000000,49238.09000000,13166.79745000,3419.65000000,3438.23000000,3272.28000000,3386.59000000,171718.90460000,430.60000000,430.90000000,411.40000000,426.50000000,333382.39900000
2021-10-05,49228.15000000,51900.00000000,49050.88000000,51493.60000000,13295.21936000,3387.01000000,3545.59000000,3365.23000000,3516.36000000,135721.72340000,426.40000000,444.00000000,424.20000000,442.40000000,280415.50910000
2021-10-06,51498.50000000,55790.21000000,50411.31000000,55334.18000000,17619.66442400,3516.79000000,3632.14000000,3344.21000000,3575.89000000,201270.81690000,442.40000000,442.90000000,415.00000000,435.00000000,442803.79400000
2021-10-07,55334.19000000,55348.01000000,53340.00000000,53792.44000000,12334.28712000,3576.09000000,3655.00000000,3472.12000000,3588.42000000,168884.30010000,435.00000000,450.00000000,423.60000000,438.40000000,350298.63200000
2021-10-08,53797.16000000,56123.00000000,53627.01000000,53954.99000000,11480.94952500,3588.12000000,3670.65000000,3535.00000000,3563.23000000,129934.45460000,438.40000000,441.50000000,416.10000000,419.20000000,491306.75300000
2021-10-09,53955.00000000,55496.95000000,53673.47000000,54969.00000000,7951.63635000,3563.64000000,3635.10000000,3538.38000000,3575.77000000,73583.10380000,419.30000000,425.90000000,416.00000000,421.90000000,218233.33500000
2021-10-10,54969.00000000,56580.00000000,54101.71000000,54689.00000000,11623.56574900,3575.76000000,3605.00000000,3405.83000000,3415.96000000,128791.91600000,421.80000000,422.20000000,402.20000000,404.10000000,234475.79600000
2021-10-11,54688.96000000,57900.42000000,54442.85000000,57480.27000000,13249.24568100,3415.54000000,3623.22000000,3344.70000000,3542.66000000,149699.07490000,404.10000000,423.90000000,400.20000000,413.30000000,232027.42000000
2021-10-12,57487.79000000,57680.00000000,53912.93000000,56004.33000000,15397.40734000,3542.66000000,3546.76000000,3403.69000000,3491.63000000,167417.11990000,413.30000000,444.40000000,391.50000000,444.00000000,637485.88100000
2021-10-13,56004.33000000,57780.00000000,54261.59000000,57367.64000000,13754.95794000,3491.39000000,3613.00000000,3412.00000000,3607.27000000,133959.90130000,444.10000000,471.70000000,432.50000000,470.70000000,1011052.75700000
2021-10-14,57367.65000000,58535.23000000,56824.32000000,57350.09000000,10694.50327100,3607.28000000,3824.74000000,3587.79000000,3791.42000000,142775.35200000,470.80000000,482.70000000,461.20000000,472.70000000,384532.36400000
2021-10-15,57350.08000000,62888.88000000,56879.78000000,61669.34000000,20243.58300300,3791.42000000,3904.00000000,3735.24000000,3868.28000000,157460.31960000,472.70000000,477.60000000,452.10000000,474.30000000,482142.01000000
2021-10-16,61668.94000000,62352.54000000,60158.01000000,60878.95000000,9624.27049000,3868.18000000,3969.70000000,3804.67000000,3830.61000000,105236.24060000,474.30000000,484.90000000,461.00000000,465.80000000,318122.84200000
2021-10-17,60878.96000000,61710.00000000,58950.00000000,61510.94000000,10279.31116000,3830.25000000,3919.00000000,3645.14000000,3846.65000000,124074.88300000,465.70000000,472.40000000,455.00000000,471.00000000,254432.90500000
2021-10-18,61525.57000000,62678.14000000,59850.00000000,62011.55000000,14576.96947000,3846.92000000,3892.37000000,3675.12000000,3744.56000000,147592.59110000,471.00000000,487.20000000,466.40000000,484.90000000,343064.76700000
2021-10-19,62004.63000000,64490.00000000,61357.20000000,64282.61000000,14120.61100200,3744.56000000,3887.37000000,3729.98000000,3877.54000000,128626.90260000,484.80000000,497.40000000,480.40000000,488.10000000,297699.36800000
2021-10-20,64291.00000000,66998.00000000,63502.00000000,66018.41000000,12114.06977600,3877.72000000,4169.93000000,3829.08000000,4162.69000000,148710.67057000,488.10000000,505.70000000,481.40000000,501.40000000,274212.08500000
2021-10-21,66018.41000000,66649.69000000,62001.00000000,62199.17000000,18273.92278000,4162.34000000,4374.00000000,4013.18000000,4053.37000000,240031.55820000,501.40000000,505.00000000,466.60000000,470.90000000,491954.13800000
2021-10-22,62199.17000000,63746.61000000,59931.37000000,60677.78000000,14284.99518000,4053.36000000,4167.00000000,3888.88000000,3971.46000000,142512.73330000,470.90000000,497.90000000,470.80000000,479.10000000,313434.20600000
2021-10-23,60677.79000000,61737.78000000,59619.37000000,61279.94000000,7845.17310000,3971.20000000,4170.81000000,3937.85000000,4166.85000000,105776.42940000,479.20000000,485.50000000,472.60000000,485.40000000,144861.91000000
2021-10-24,61279.94000000,61480.00000000,59523.00000000,60858.00000000,9103.99297000,4166.85000000,4185.00000000,3962.65000000,4082.27000000,109807.10660000,485.50000000,486.40000000,468.00000000,475.80000000,169384.32600000
2021-10-25,60858.00000000,63699.99000000,60657.77000000,63072.07000000,10175.24136000,4082.19000000,4234.80000000,4069.45000000,4219.67000000,106086.10080000,475.70000000,488.60000000,474.80000000,484.90000000,161563.69700000
2021-10-26,63072.08000000,63285.00000000,59850.00000000,60321.97000000,10749.40364000,4219.66000000,4296.38000000,4092.55000000,4131.04000000,126114.88180000,484.90000000,489.60000000,473.60000000,478.10000000,182247.76100000
2021-10-27,60325.19000000,61497.28000000,58010.00000000,58438.63000000,15569.46547000,4131.70000000,4314.93000000,3912.00000000,3924.23000000,194802.96020000,478.10000000,486.30000000,436.00000000,448.80000000,406944.90800000
2021-10-28,58448.72000000,62570.03000000,57800.00000000,60593.95000000,15618.52465000,3924.23000000,4297.93000000,3890.48000000,4287.55000000,169789.56630000,448.90000000,494.90000000,446.70000000,492.30000000,418043.30400000
